,File name,Net string,Traces
523,BPI Challenge 2017 - Offer log.40bef77d-5f3e-4888-85c3-a40472425abd.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n9, 'O_Cancelled'), n2->(n5, 'O_Returned'), n3->(n8, 'O_Created'), n4->(n9, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Created', 'O_Cancelled'], ['O_Sent (mail and online)', 'O_Returned', 'O_Create Offer', 'O_Created', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled'], ['O_Sent (mail and online)', 'O_Create Offer', 'O_Returned', 'O_Created', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Cancelled'], ['O_Sent (mail and online)', 'O_Create Offer', 'O_Created', 'O_Returned', 'O_Cancelled']]"
524,BPI Challenge 2017 - Offer log.f3e088ea-0174-4dcd-81da-522f744693a8.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n5, 'O_Create Offer')->n2, (n5, 'O_Create Offer')->n3, (n6, 'O_Created')->n1, n1->(n4, 'O_Sent (online only)'), n2->(n6, 'O_Created'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Accepted', 'O_Created', 'O_Sent (online only)'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Accepted', 'O_Sent (online only)']]"
525,BPI Challenge 2017 - Offer log.8dd153e3-c643-4aa3-b590-5c951e2d09cd.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n5, 'O_Sent (online only)')->n2, (n6, 'O_Returned')->n4, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n5, 'O_Sent (online only)'), n2->(n9, 'O_Cancelled'), n3->(n8, 'O_Created'), n4->(n9, 'O_Cancelled') ], [], [])","[['O_Returned', 'O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (online only)', 'O_Cancelled']]"
526,BPI Challenge 2017 - Offer log.19c1479a-6498-44bf-a68a-62214d769319.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (online only)')->n1, (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n3, n1->(n5, 'O_Returned'), n2->(n7, 'O_Created'), n3->(n4, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned'], ['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Created'], ['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Returned']]"
527,BPI Challenge 2017 - Offer log.8e94ee43-fbb9-41ff-8a82-43c8be23b16f.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n9, 'O_Accepted'), n3->(n6, 'O_Sent (mail and online)'), n4->(n9, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Created', 'O_Returned', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Created', 'O_Create Offer', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
528,BPI Challenge 2017 - Offer log.a7890f65-0937-4f8a-adaa-f0dd9653f389.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n2, (n5, 'O_Sent (mail and online)')->n1, (n6, 'O_Create Offer')->n3, n1->(n4, 'O_Returned'), n2->(n7, 'O_Accepted'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Sent (mail and online)', 'O_Returned', 'O_Create Offer', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Sent (mail and online)', 'O_Create Offer', 'O_Returned', 'O_Accepted']]"
529,BPI Challenge 2017 - Offer log.204af1cf-5524-407c-803f-631b7d9eaee9.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Sent (online only)'), (n5, 'O_Accepted') ]
arcs: [ (n3, 'O_Returned')->n2, (n4, 'O_Sent (online only)')->n1, n1->(n5, 'O_Accepted'), n2->(n5, 'O_Accepted') ], [], [])","[['O_Returned', 'O_Sent (online only)', 'O_Accepted'], ['O_Sent (online only)', 'O_Returned', 'O_Accepted']]"
530,BPI Challenge 2017 - Offer log.efa45ba0-5aa9-41e5-afdd-8db60a8e84fd.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n9, 'O_Accepted'), n3->(n8, 'O_Created'), n4->(n9, 'O_Accepted') ], [], [])","[['O_Returned', 'O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (mail and online)', 'O_Accepted']]"
531,BPI Challenge 2017 - Offer log.34125cc2-6f92-4e00-84d8-7f0133e8f23e.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Cancelled') ]
arcs: [ (n5, 'O_Create Offer')->n2, (n5, 'O_Create Offer')->n3, (n6, 'O_Created')->n1, n1->(n4, 'O_Sent (mail and online)'), n2->(n6, 'O_Created'), n3->(n7, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Cancelled', 'O_Created', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Cancelled', 'O_Sent (mail and online)']]"
532,BPI Challenge 2017 - Offer log.024d6729-4490-4316-ba26-a5791e3df3c2.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Sent (online only)')->n1, (n5, 'O_Returned')->n2, (n6, 'O_Create Offer')->n3, n1->(n5, 'O_Returned'), n2->(n7, 'O_Accepted'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Sent (online only)', 'O_Returned', 'O_Create Offer', 'O_Accepted'], ['O_Sent (online only)', 'O_Create Offer', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Accepted']]"
533,BPI Challenge 2017 - Offer log.9648bbc2-6db3-40f6-ad3a-30e33785fa81.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (mail and online)'), (n4, 'O_Create Offer'), (n5, 'O_Accepted') ]
arcs: [ (n3, 'O_Sent (mail and online)')->n1, (n4, 'O_Create Offer')->n2, n1->(n5, 'O_Accepted'), n2->(n3, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Accepted']]"
534,BPI Challenge 2017 - Offer log.0bac9038-2066-4d79-a4f5-c3b72b1f0ecb.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (online only)'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n3, (n5, 'O_Sent (online only)')->n2, (n6, 'O_Created')->n1, n1->(n4, 'O_Returned'), n2->(n7, 'O_Accepted'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Sent (online only)', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Accepted'], ['O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Accepted']]"
535,BPI Challenge 2017 - Offer log.cb01077b-dd83-4566-b292-fbd5d11b0426.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Create Offer'), (n7, 'O_Created'), (n8, 'O_Accepted') ]
arcs: [ (n5, 'O_Sent (online only)')->n4, (n6, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, (n7, 'O_Created')->n2, n1->(n8, 'O_Accepted'), n2->(n5, 'O_Sent (online only)'), n3->(n7, 'O_Created'), n4->(n8, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Accepted']]"
536,BPI Challenge 2017 - Offer log.0ff367ff-3ccf-485f-b5f1-dbdef935adf4.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Create Offer'), (n8, 'O_Refused'), (n9, 'O_Created') ]
arcs: [ (n5, 'O_Sent (online only)')->n2, (n6, 'O_Returned')->n3, (n7, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, n1->(n5, 'O_Sent (online only)'), n2->(n8, 'O_Refused'), n3->(n8, 'O_Refused'), n4->(n9, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Refused'], ['O_Returned', 'O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Refused'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (online only)', 'O_Refused']]"
537,BPI Challenge 2017 - Offer log.7d20684b-d78b-4339-bd21-116009a6efd3.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Sent (mail and online)')->n1, (n7, 'O_Create Offer')->n2, (n7, 'O_Create Offer')->n3, n1->(n5, 'O_Returned'), n2->(n8, 'O_Created'), n3->(n6, 'O_Sent (mail and online)'), n4->(n9, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled', 'O_Created'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Created', 'O_Cancelled']]"
538,BPI Challenge 2017 - Offer log.bfcf40b0-d296-4cae-9dc9-ff86eb9cb148.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Refused'), (n9, 'O_Created') ]
arcs: [ (n5, 'O_Returned')->n3, (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n5, 'O_Returned'), n3->(n8, 'O_Refused'), n4->(n9, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused'], ['O_Sent (mail and online)', 'O_Create Offer', 'O_Created', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Refused']]"
539,BPI Challenge 2017 - Offer log.0f879f6b-3c28-446b-b6ec-5c5f9661f5f0.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Created'), (n7, 'O_Cancelled') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n3, (n6, 'O_Created')->n1, (n6, 'O_Created')->n2, n1->(n5, 'O_Sent (mail and online)'), n2->(n7, 'O_Cancelled'), n3->(n4, 'O_Returned') ], [], [])","[['O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled'], ['O_Created', 'O_Sent (mail and online)', 'O_Cancelled', 'O_Returned'], ['O_Created', 'O_Cancelled', 'O_Sent (mail and online)', 'O_Returned']]"
540,BPI Challenge 2017 - Offer log.02e43552-22d3-4d1f-be14-eab10d276efb.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Create Offer'), (n5, 'O_Accepted') ]
arcs: [ (n3, 'O_Returned')->n1, (n4, 'O_Create Offer')->n2, n1->(n5, 'O_Accepted'), n2->(n5, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Accepted'], ['O_Returned', 'O_Create Offer', 'O_Accepted']]"
541,BPI Challenge 2017 - Offer log.0ede0407-0bcb-4c0b-af30-980f0a453ec0.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n5, 'O_Returned'), n3->(n5, 'O_Returned'), n4->(n9, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled'], ['O_Created', 'O_Sent (mail and online)', 'O_Create Offer', 'O_Returned', 'O_Cancelled'], ['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled']]"
542,BPI Challenge 2017 - Offer log.8e77e558-0798-4176-9fa2-f0e786180191.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n3, (n7, 'O_Create Offer')->n4, (n8, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n9, 'O_Accepted'), n3->(n8, 'O_Created'), n4->(n6, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Accepted', 'O_Created', 'O_Returned'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Accepted', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Accepted', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
543,BPI Challenge 2017 - Offer log.4e006c14-97ea-4754-844f-0581bbc4e2a3.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Accepted'), (n6, 'O_Returned'), (n7, 'O_Sent (mail and online)'), (n8, 'O_Create Offer'), (n9, 'O_Created') ]
arcs: [ (n6, 'O_Returned')->n5, (n7, 'O_Sent (mail and online)')->n2, (n8, 'O_Create Offer')->n3, (n8, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, n1->(n6, 'O_Returned'), n2->(n10, 'O_Accepted'), n3->(n9, 'O_Created'), n4->(n7, 'O_Sent (mail and online)'), n5->(n10, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted']]"
544,BPI Challenge 2017 - Offer log.1d5540e4-5be1-420d-a584-3b3197dfb03e.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Accepted'), (n6, 'O_Returned'), (n7, 'O_Sent (mail and online)'), (n8, 'O_Create Offer'), (n9, 'O_Created') ]
arcs: [ (n6, 'O_Returned')->n5, (n7, 'O_Sent (mail and online)')->n3, (n8, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, (n9, 'O_Created')->n2, n1->(n6, 'O_Returned'), n2->(n7, 'O_Sent (mail and online)'), n3->(n6, 'O_Returned'), n4->(n9, 'O_Created'), n5->(n10, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
545,BPI Challenge 2017 - Offer log.2699508d-b9ef-44a7-a676-4bc8d181081f.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n7, 'O_Created')->n1, (n7, 'O_Created')->n3, n1->(n4, 'O_Sent (online only)'), n2->(n5, 'O_Returned'), n3->(n6, 'O_Refused') ], [], [])","[['O_Created', 'O_Sent (online only)', 'O_Refused', 'O_Returned'], ['O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Refused'], ['O_Created', 'O_Refused', 'O_Sent (online only)', 'O_Returned']]"
546,BPI Challenge 2017 - Offer log.68640c92-292d-483b-8160-8e98e4c8386c.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Create Offer'), (n8, 'O_Refused'), (n9, 'O_Created') ]
arcs: [ (n5, 'O_Sent (online only)')->n2, (n5, 'O_Sent (online only)')->n3, (n7, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, n1->(n5, 'O_Sent (online only)'), n2->(n8, 'O_Refused'), n3->(n6, 'O_Returned'), n4->(n9, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Refused', 'O_Returned']]"
547,BPI Challenge 2017 - Offer log.121f016d-f49e-4969-a9b2-c3859e10e560.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (mail and online)'), (n4, 'O_Create Offer'), (n5, 'O_Refused') ]
arcs: [ (n3, 'O_Sent (mail and online)')->n2, (n4, 'O_Create Offer')->n1, n1->(n5, 'O_Refused'), n2->(n5, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Refused'], ['O_Sent (mail and online)', 'O_Create Offer', 'O_Refused']]"
548,BPI Challenge 2017 - Offer log.36d77944-1929-432e-a84e-0651612ef849.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n5, 'O_Sent (online only)')->n4, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, (n8, 'O_Created')->n2, n1->(n6, 'O_Returned'), n2->(n5, 'O_Sent (online only)'), n3->(n8, 'O_Created'), n4->(n9, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Accepted', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Accepted']]"
549,BPI Challenge 2017 - Offer log.65ad4bf0-5dae-475a-8217-14d48d0078f0.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Sent (mail and online)')->n2, (n5, 'O_Create Offer')->n3, (n6, 'O_Created')->n1, n1->(n7, 'O_Accepted'), n2->(n7, 'O_Accepted'), n3->(n6, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Accepted'], ['O_Sent (mail and online)', 'O_Create Offer', 'O_Created', 'O_Accepted']]"
550,BPI Challenge 2017 - Offer log.6dd65b7b-1a61-40b4-a396-8c98f1ec6c15.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Sent (online only)')->n1, (n5, 'O_Returned')->n3, (n6, 'O_Create Offer')->n2, n1->(n5, 'O_Returned'), n2->(n5, 'O_Returned'), n3->(n7, 'O_Cancelled') ], [], [])","[['O_Sent (online only)', 'O_Create Offer', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled']]"
551,BPI Challenge 2017 - Offer log.6f257a2d-96a3-4bbf-87ea-568023cdcb82.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n3, (n6, 'O_Create Offer')->n1, (n6, 'O_Create Offer')->n2, n1->(n4, 'O_Returned'), n2->(n5, 'O_Sent (mail and online)'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Returned', 'O_Accepted', 'O_Sent (mail and online)']]"
552,BPI Challenge 2017 - Offer log.9d4ac955-cec9-4f1b-af96-901640a568fc.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Accepted'), (n6, 'O_Returned'), (n7, 'O_Sent (mail and online)'), (n8, 'O_Create Offer'), (n9, 'O_Created') ]
arcs: [ (n6, 'O_Returned')->n5, (n7, 'O_Sent (mail and online)')->n2, (n8, 'O_Create Offer')->n3, (n8, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, n1->(n10, 'O_Accepted'), n2->(n6, 'O_Returned'), n3->(n9, 'O_Created'), n4->(n7, 'O_Sent (mail and online)'), n5->(n10, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Created', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Accepted']]"
553,BPI Challenge 2017 - Offer log.105a59bb-93b4-45cb-994a-1ae1be608e44.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Create Offer'), (n8, 'O_Accepted') ]
arcs: [ (n5, 'O_Sent (online only)')->n1, (n6, 'O_Returned')->n3, (n7, 'O_Create Offer')->n2, (n7, 'O_Create Offer')->n4, n1->(n6, 'O_Returned'), n2->(n6, 'O_Returned'), n3->(n8, 'O_Accepted'), n4->(n5, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Accepted']]"
554,BPI Challenge 2017 - Offer log.9e377199-0bde-411f-8c62-f65eaf1a27b4.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (online only)'), (n7, 'O_Create Offer'), (n8, 'O_Refused'), (n9, 'O_Created') ]
arcs: [ (n6, 'O_Sent (online only)')->n2, (n7, 'O_Create Offer')->n3, (n7, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n8, 'O_Refused'), n3->(n9, 'O_Created'), n4->(n6, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Refused'], ['O_Create Offer', 'O_Sent (online only)', 'O_Refused', 'O_Created', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Refused', 'O_Returned'], ['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Refused', 'O_Returned']]"
555,BPI Challenge 2017 - Offer log.c880bc12-9898-4445-8737-3a15fc1d6435.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n4, 'O_Sent (online only)')->n3, (n6, 'O_Created')->n1, n1->(n4, 'O_Sent (online only)'), n2->(n5, 'O_Returned'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Created', 'O_Sent (online only)', 'O_Accepted', 'O_Returned'], ['O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Accepted']]"
